Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG04_0078_2015_02_23,TRUE,,9:40:37,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:40:40,N/A,12,
LOG04_0078_2015_02_23,TRUE,,9:40:44,N/A,12,
LOG04_0078_2015_02_23,TRUE,,9:40:51,N/A,13,
LOG04_0078_2015_02_23,TRUE,,9:40:54,N/A,13,
LOG04_0078_2015_02_23,TRUE,,9:40:57,N/A,13,
LOG04_0078_2015_02_23,TRUE,,9:41:04,N/A,14,
LOG04_0078_2015_02_23,TRUE,,9:41:04,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:41:08,N/A,14,
LOG04_0078_2015_02_23,TRUE,,9:41:10,N/A,14,
LOG04_0078_2015_02_23,TRUE,,9:41:17,N/A,15,
LOG04_0078_2015_02_23,TRUE,,9:41:17,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:41:21,N/A,15,
LOG04_0078_2015_02_23,ADDED,,9:41:24,N/A,15,add - but not in analysis
LOG04_0078_2015_02_23,TRUE,,9:41:33,N/A,16,
LOG04_0078_2015_02_23,TRUE,,9:41:33,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:41:37,N/A,16,
LOG04_0078_2015_02_23,TRUE,,9:41:40,N/A,16,
LOG04_0078_2015_02_23,TRUE,,9:41:47,N/A,17,
LOG04_0078_2015_02_23,TRUE,,9:41:47,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:41:50,N/A,17,
LOG04_0078_2015_02_23,TRUE,,9:41:53,N/A,17,
LOG04_0078_2015_02_23,TRUE,,9:41:59,N/A,18,
LOG04_0078_2015_02_23,TRUE,,9:41:59,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:42:04,N/A,18,
LOG04_0078_2015_02_23,TRUE,,9:42:08,N/A,18,
LOG04_0078_2015_02_23,TRUE,,9:42:28,N/A,19,
LOG04_0078_2015_02_23,TRUE,,9:42:32,N/A,19,
LOG04_0078_2015_02_23,TRUE,,9:42:37,N/A,19,
LOG04_0078_2015_02_23,TRUE,,9:42:44,N/A,20,
LOG04_0078_2015_02_23,TRUE,,9:42:44,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:42:48,N/A,20,
LOG04_0078_2015_02_23,TRUE,,9:42:51,N/A,20,
LOG04_0078_2015_02_23,TRUE,,9:42:56,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:43:02,N/A,21,
LOG04_0078_2015_02_23,TRUE,,9:43:02,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:43:02,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:43:06,N/A,21,
LOG04_0078_2015_02_23,TRUE,,9:43:09,N/A,21,
LOG04_0078_2015_02_23,TRUE,,9:43:17,N/A,22,
LOG04_0078_2015_02_23,TRUE,,9:43:21,N/A,22,
LOG04_0078_2015_02_23,TRUE,,9:43:27,N/A,22,
LOG04_0078_2015_02_23,TRUE,,9:43:32,N/A,23,
LOG04_0078_2015_02_23,TRUE,,9:43:36,N/A,23,
LOG04_0078_2015_02_23,TRUE,,9:43:39,N/A,23,
LOG04_0078_2015_02_23,TRUE,,9:43:45,N/A,24,24
LOG04_0078_2015_02_23,TRUE,,9:43:45,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:44:09,N/A,,
,ADDED,,9:43:51,,24,DID NOT TOUCH - placeholder at 30 seconds
,ADDED,,9:43:54,,24,
LOG04_0078_2015_02_23,TRUE,,9:44:15,N/A,25,
LOG04_0078_2015_02_23,TRUE,,9:44:21,N/A,25,
LOG04_0078_2015_02_23,TRUE,,9:44:24,N/A,25,
LOG04_0078_2015_02_23,TRUE,,9:44:32,N/A,26,
LOG04_0078_2015_02_23,TRUE,,9:44:36,N/A,26,
LOG04_0078_2015_02_23,TRUE,,9:44:39,N/A,26,
LOG04_0078_2015_02_23,TRUE,,9:44:47,N/A,27,
LOG04_0078_2015_02_23,TRUE,,9:44:51,N/A,27,
LOG04_0078_2015_02_23,TRUE,,9:44:55,N/A,27,
LOG04_0078_2015_02_23,TRUE,,9:45:01,N/A,28,
LOG04_0078_2015_02_23,TRUE,,9:45:02,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:45:05,N/A,28,
LOG04_0078_2015_02_23,TRUE,,9:45:07,N/A,28,
LOG04_0078_2015_02_23,TRUE,,9:45:13,N/A,29,
LOG04_0078_2015_02_23,TRUE,,9:45:18,N/A,29,
LOG04_0078_2015_02_23,TRUE,,9:45:21,N/A,29,
LOG04_0078_2015_02_23,TRUE,,9:45:27,N/A,30,
LOG04_0078_2015_02_23,TRUE,,9:45:29,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:45:32,N/A,30,
LOG04_0078_2015_02_23,TRUE,,9:45:35,N/A,30,
LOG04_0078_2015_02_23,TRUE,,9:45:42,N/A,31,
LOG04_0078_2015_02_23,TRUE,,9:45:42,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:45:46,N/A,31,
LOG04_0078_2015_02_23,TRUE,,9:45:49,N/A,31,
LOG04_0078_2015_02_23,TRUE,,9:45:55,N/A,32,
LOG04_0078_2015_02_23,TRUE,,9:45:55,N/A,,
LOG04_0078_2015_02_23,TRUE,,9:45:59,N/A,32,
LOG04_0078_2015_02_23,TRUE,,9:46:01,N/A,32,
