Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
P11,TRUE,,11:13:53,N/A,,start
P11,TRUE,,11:14:23,N/A,1,
P11,TRUE,,11:14:29,N/A,1,
P11,TRUE,,11:14:32,N/A,1,
P11,TRUE,,11:14:40,N/A,2,
P11,TRUE,,11:14:44,N/A,2,
P11,TRUE,,11:14:47,N/A,2,
P11,TRUE,,11:14:54,N/A,3,
P11,TRUE,,11:14:57,N/A,3,
P11,TRUE,,11:15:00,N/A,3,
P11,TRUE,,11:15:07,N/A,4,
P11,TRUE,,11:15:11,N/A,4,
P11,TRUE,,11:15:13,N/A,4,
P11,TRUE,,11:15:20,N/A,5,
P11,TRUE,,11:15:23,N/A,5,
P11,TRUE,,11:15:26,N/A,5,
P11,TRUE,,11:15:33,N/A,6,
P11,TRUE,,11:15:37,N/A,6,
,,,11:15:40,,6,oops
P11,TRUE,,11:15:46,N/A,7,
P11,TRUE,,11:15:50,N/A,7,
P11,TRUE,,11:15:52,N/A,7,
P11,TRUE,,11:15:59,N/A,8,
P11,TRUE,,11:16:03,N/A,8,
P11,TRUE,,11:16:06,N/A,8,
P11,TRUE,,11:16:12,N/A,9,
,,,11:16:15,,9,oops
P11,TRUE,,11:16:18,N/A,9,
P11,TRUE,,11:16:25,N/A,10,
P11,TRUE,,11:16:28,N/A,10,
P11,TRUE,,11:16:31,N/A,10,
P11,TRUE,,11:16:38,N/A,11,
P11,TRUE,,11:16:41,N/A,11,
P11,TRUE,,11:16:44,N/A,11,
P11,TRUE,,11:16:51,N/A,12,
P11,TRUE,,11:16:54,N/A,12,
P11,TRUE,,11:16:57,N/A,12,
P11,TRUE,,11:17:03,N/A,13,
P11,TRUE,,11:17:07,N/A,13,
P11,TRUE,,11:17:09,N/A,13,
P11,TRUE,,11:17:15,N/A,14,
P11,TRUE,,11:17:19,N/A,14,
P11,TRUE,,11:17:21,N/A,14,
P11,TRUE,,11:17:27,N/A,15,
P11,TRUE,,11:17:31,N/A,15,
P11,TRUE,,11:17:33,N/A,15,
P11,TRUE,,11:17:40,N/A,16,
,,,11:17:43,,16,oops
P11,TRUE,,11:17:45,N/A,16,
P11,TRUE,,11:17:51,N/A,17,
P11,TRUE,,11:17:54,N/A,17,
P11,TRUE,,11:17:57,N/A,17,
,,,11:18:03,,18,oops
P11,TRUE,,11:18:08,N/A,18,
P11,TRUE,,11:18:11,N/A,18,
P11,TRUE,,11:18:18,N/A,19,
P11,TRUE,,11:18:21,N/A,19,
P11,TRUE,,11:18:23,N/A,19,
P11,TRUE,,11:18:30,N/A,20,
P11,TRUE,,11:18:33,N/A,20,
,,,11:18:36,,20,oops
P11,TRUE,,11:18:42,N/A,21,
P11,TRUE,,11:18:44,N/A,21,
P11,TRUE,,11:18:48,N/A,21,
P11,TRUE,,11:18:54,N/A,22,
P11,TRUE,,11:18:57,N/A,22,
P11,TRUE,,11:19:00,N/A,22,
P11,TRUE,,11:19:06,N/A,23,
P11,TRUE,,11:19:10,N/A,23,
P11,TRUE,,11:19:12,N/A,23,
P11,TRUE,,11:19:18,N/A,24,
P11,TRUE,,11:19:21,N/A,24,
P11,TRUE,,11:19:24,N/A,24,
P11,TRUE,,11:19:30,N/A,25,
P11,TRUE,,11:19:33,N/A,25,
P11,TRUE,,11:19:36,N/A,25,
P11,TRUE,,11:19:42,N/A,26,
P11,TRUE,,11:19:45,N/A,26,
P11,TRUE,,11:19:47,N/A,26,
