Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG01_0078_2015_02_24,TRUE,,15:40:54,N/A,16,
LOG01_0078_2015_02_24,TRUE,,15:41:01,N/A,16,
LOG01_0078_2015_02_24,TRUE,,15:41:02,N/A,16,
LOG01_0078_2015_02_24,TRUE,,15:41:10,N/A,17,
LOG01_0078_2015_02_24,TRUE,,15:41:16,N/A,17,
LOG01_0078_2015_02_24,TRUE,,15:41:17,N/A,17,
LOG01_0078_2015_02_24,TRUE,,15:41:24,N/A,18,
LOG01_0078_2015_02_24,TRUE,,15:41:29,N/A,18,
LOG01_0078_2015_02_24,TRUE,,15:41:30,N/A,18,
LOG01_0078_2015_02_24,TRUE,,15:41:39,N/A,19,
LOG01_0078_2015_02_24,TRUE,,15:41:47,N/A,19,
LOG01_0078_2015_02_24,TRUE,,15:41:48,N/A,19,
LOG01_0078_2015_02_24,TRUE,,15:41:56,N/A,20,
LOG01_0078_2015_02_24,TRUE,,15:42:03,N/A,20,
LOG01_0078_2015_02_24,TRUE,,15:42:03,N/A,20,
LOG01_0078_2015_02_24,TRUE,,15:42:12,N/A,21,
LOG01_0078_2015_02_24,TRUE,,15:42:18,N/A,21,
LOG01_0078_2015_02_24,TRUE,,15:42:19,N/A,21,
LOG01_0078_2015_02_24,TRUE,,15:42:27,N/A,22,
LOG01_0078_2015_02_24,TRUE,,15:42:32,N/A,22,
LOG01_0078_2015_02_24,TRUE,,15:42:33,N/A,22,
LOG01_0078_2015_02_24,TRUE,,15:42:40,N/A,23,
LOG01_0078_2015_02_24,TRUE,,15:42:46,N/A,23,
LOG01_0078_2015_02_24,TRUE,,15:42:47,N/A,23,
LOG01_0078_2015_02_24,TRUE,,15:42:54,N/A,24,
LOG01_0078_2015_02_24,TRUE,,15:43:01,N/A,24,
LOG01_0078_2015_02_24,TRUE,,15:43:03,N/A,24,
LOG01_0078_2015_02_24,TRUE,,15:43:11,N/A,25,
LOG01_0078_2015_02_24,TRUE,,15:43:16,N/A,25,
LOG01_0078_2015_02_24,TRUE,,15:43:17,N/A,25,
LOG01_0078_2015_02_24,TRUE,,15:43:25,N/A,26,
LOG01_0078_2015_02_24,TRUE,,15:43:31,N/A,26,
LOG01_0078_2015_02_24,TRUE,,15:43:32,N/A,26,
LOG01_0078_2015_02_24,TRUE,,15:43:41,N/A,27,
LOG01_0078_2015_02_24,TRUE,,15:43:49,N/A,27,
LOG01_0078_2015_02_24,TRUE,,15:43:49,N/A,27,
LOG01_0078_2015_02_24,TRUE,,15:43:56,N/A,28,
LOG01_0078_2015_02_24,TRUE,,15:44:01,N/A,28,
LOG01_0078_2015_02_24,TRUE,,15:44:02,N/A,28,
LOG01_0078_2015_02_24,TRUE,,15:44:09,N/A,29,
LOG01_0078_2015_02_24,TRUE,,15:44:15,N/A,29,
LOG01_0078_2015_02_24,TRUE,,15:44:16,N/A,29,
LOG01_0078_2015_02_24,TRUE,,15:44:23,N/A,30,
LOG01_0078_2015_02_24,TRUE,,15:44:29,N/A,30,
LOG01_0078_2015_02_24,TRUE,,15:44:31,N/A,30,
LOG01_0078_2015_02_24,TRUE,,15:44:38,N/A,31,
LOG01_0078_2015_02_24,TRUE,,15:44:43,N/A,31,
LOG01_0078_2015_02_24,TRUE,,15:44:44,N/A,31,
LOG01_0078_2015_02_24,TRUE,,15:44:52,N/A,32,
LOG01_0078_2015_02_24,TRUE,,15:44:58,N/A,32,
LOG01_0078_2015_02_24,TRUE,,15:44:59,N/A,32,
LOG01_0078_2015_02_24,TRUE,,15:45:28,N/A,,x
