Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
P23,TRUE,,13:58:18,N/A,,start
P23,TRUE,,13:58:48,N/A,1,
P23,TRUE,,13:58:54,N/A,1,
P23,TRUE,,13:58:57,N/A,1,
P23,TRUE,,13:59:03,N/A,2,
P23,TRUE,,13:59:07,N/A,2,
P23,TRUE,,13:59:09,N/A,2,
P23,TRUE,,13:59:16,N/A,3,
P23,TRUE,,13:59:18,N/A,3,
P23,TRUE,,13:59:21,N/A,3,
P23,TRUE,,13:59:27,N/A,4,
P23,TRUE,,13:59:30,N/A,4,
P23,TRUE,,13:59:33,N/A,4,
P23,TRUE,,13:59:39,N/A,5,
P23,TRUE,,13:59:43,N/A,5,
P23,TRUE,,13:59:45,N/A,5,
P23,TRUE,,13:59:51,N/A,6,
P23,TRUE,,13:59:54,N/A,6,
P23,TRUE,,13:59:57,N/A,6,
P23,TRUE,,14:00:03,N/A,7,
P23,TRUE,,14:00:06,N/A,7,
P23,TRUE,,14:00:09,N/A,7,
P23,TRUE,,14:00:14,N/A,8,
P23,TRUE,,14:00:18,N/A,8,
P23,TRUE,,14:00:20,N/A,8,
P23,TRUE,,14:00:27,N/A,9,
P23,TRUE,,14:00:29,N/A,9,
P23,TRUE,,14:00:31,N/A,9,
P23,TRUE,,14:00:38,N/A,10,
P23,TRUE,,14:00:41,N/A,10,
P23,TRUE,,14:00:44,N/A,10,
P23,TRUE,,14:00:50,N/A,11,
P23,TRUE,,14:00:53,N/A,11,
P23,TRUE,,14:00:56,N/A,11,
P23,TRUE,,14:01:03,N/A,12,
P23,TRUE,,14:01:05,N/A,12,
P23,TRUE,,14:01:08,N/A,12,
P23,TRUE,,14:01:14,N/A,13,
P23,TRUE,,14:01:17,N/A,13,
P23,TRUE,,14:01:19,N/A,13,
P23,TRUE,,14:01:26,N/A,14,
P23,TRUE,,14:01:29,N/A,14,
P23,TRUE,,14:01:31,N/A,14,
,,,14:01:38,,15,oops
P23,TRUE,,14:01:41,N/A,15,
P23,TRUE,,14:01:43,N/A,15,
P23,TRUE,,14:01:50,N/A,16,
P23,TRUE,,14:01:53,N/A,16,
P23,TRUE,,14:01:55,N/A,16,
P23,TRUE,,14:02:01,N/A,17,
P23,TRUE,,14:02:04,N/A,17,
P23,TRUE,,14:02:06,N/A,17,
P23,TRUE,,14:02:13,N/A,18,
P23,TRUE,,14:02:16,N/A,18,
P23,TRUE,,14:02:19,N/A,18,
P23,TRUE,,14:02:26,N/A,19,
P23,TRUE,,14:02:29,N/A,19,
P23,TRUE,,14:02:31,N/A,19,
P23,TRUE,,14:02:38,N/A,20,
P23,TRUE,,14:02:41,N/A,20,
P23,TRUE,,14:02:44,N/A,20,
P23,TRUE,,14:02:51,N/A,21,
P23,TRUE,,14:02:53,N/A,21,
P23,TRUE,,14:02:56,N/A,21,
P23,TRUE,,14:03:02,N/A,22,
P23,TRUE,,14:03:05,N/A,22,
P23,TRUE,,14:03:07,N/A,22,
P23,TRUE,,14:03:14,N/A,23,
P23,TRUE,,14:03:17,N/A,23,
P23,TRUE,,14:03:20,N/A,23,
P23,TRUE,,14:03:26,N/A,24,
P23,TRUE,,14:03:29,N/A,24,
P23,TRUE,,14:03:31,N/A,24,
P23,TRUE,,14:03:39,N/A,25,
P23,TRUE,,14:03:41,N/A,25,
P23,TRUE,,14:03:43,N/A,25,
P23,TRUE,,14:03:49,N/A,26,
P23,TRUE,,14:03:52,N/A,26,
P23,TRUE,,14:03:55,N/A,26,
