Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG22_0078_2015_02_23,TRUE,,23:02:33,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:02:33,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:02:37,N/A,9,
LOG22_0078_2015_02_23,TRUE,,23:02:38,N/A,9,
LOG22_0078_2015_02_23,TRUE,,23:02:45,N/A,10,
LOG22_0078_2015_02_23,TRUE,,23:02:45,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:02:45,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:02:49,N/A,10,
LOG22_0078_2015_02_23,TRUE,,23:02:50,N/A,10,
LOG22_0078_2015_02_23,TRUE,,23:02:56,N/A,11,
LOG22_0078_2015_02_23,TRUE,,23:02:57,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:02:57,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:02,N/A,11,
LOG22_0078_2015_02_23,TRUE,,23:03:03,N/A,11,
LOG22_0078_2015_02_23,TRUE,,23:03:16,N/A,12,
LOG22_0078_2015_02_23,TRUE,,23:03:16,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:20,N/A,12,
LOG22_0078_2015_02_23,TRUE,,23:03:21,N/A,12,
LOG22_0078_2015_02_23,TRUE,,23:03:27,N/A,13,
LOG22_0078_2015_02_23,TRUE,,23:03:28,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:28,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:32,N/A,13,
LOG22_0078_2015_02_23,TRUE,,23:03:33,N/A,13,
LOG22_0078_2015_02_23,TRUE,,23:03:40,N/A,14,
LOG22_0078_2015_02_23,TRUE,,23:03:40,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:40,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:40,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:45,N/A,14,
LOG22_0078_2015_02_23,TRUE,,23:03:46,N/A,14,
LOG22_0078_2015_02_23,TRUE,,23:03:53,N/A,15,
LOG22_0078_2015_02_23,TRUE,,23:03:53,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:54,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:54,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:03:58,N/A,15,
LOG22_0078_2015_02_23,TRUE,,23:04:00,N/A,15,
LOG22_0078_2015_02_23,TRUE,,23:04:06,N/A,16,
LOG22_0078_2015_02_23,TRUE,,23:04:06,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:04:06,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:04:12,N/A,16,
LOG22_0078_2015_02_23,TRUE,,23:04:13,N/A,16,
LOG22_0078_2015_02_23,TRUE,,23:04:21,N/A,17,
LOG22_0078_2015_02_23,TRUE,,23:04:26,N/A,17,
LOG22_0078_2015_02_23,TRUE,,23:04:27,N/A,17,
LOG22_0078_2015_02_23,TRUE,,23:04:33,N/A,18,
LOG22_0078_2015_02_23,TRUE,,23:04:39,N/A,18,
LOG22_0078_2015_02_23,TRUE,,23:04:40,N/A,18,
LOG22_0078_2015_02_23,TRUE,,23:04:46,N/A,19,
LOG22_0078_2015_02_23,TRUE,,23:04:51,N/A,19,
LOG22_0078_2015_02_23,TRUE,,23:04:53,N/A,19,
LOG22_0078_2015_02_23,TRUE,,23:05:00,N/A,20,
LOG22_0078_2015_02_23,TRUE,,23:05:05,N/A,20,
LOG22_0078_2015_02_23,TRUE,,23:05:06,N/A,20,
LOG22_0078_2015_02_23,TRUE,,23:05:13,N/A,21,
LOG22_0078_2015_02_23,TRUE,,23:05:19,N/A,21,
LOG22_0078_2015_02_23,TRUE,,23:05:20,N/A,21,
LOG22_0078_2015_02_23,TRUE,,23:05:27,N/A,22,
LOG22_0078_2015_02_23,TRUE,,23:05:27,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:05:31,N/A,22,
LOG22_0078_2015_02_23,TRUE,,23:05:32,N/A,22,
LOG22_0078_2015_02_23,TRUE,,23:05:39,N/A,23,
LOG22_0078_2015_02_23,TRUE,,23:05:39,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:05:40,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:05:44,N/A,23,
LOG22_0078_2015_02_23,TRUE,,23:05:45,N/A,23,
LOG22_0078_2015_02_23,TRUE,,23:05:53,N/A,24,
LOG22_0078_2015_02_23,TRUE,,23:05:53,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:05:53,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:05:53,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:06:00,N/A,24,
LOG22_0078_2015_02_23,TRUE,,23:06:02,N/A,24,
LOG22_0078_2015_02_23,TRUE,,23:06:09,N/A,25,
LOG22_0078_2015_02_23,TRUE,,23:06:14,N/A,25,
LOG22_0078_2015_02_23,TRUE,,23:06:15,N/A,25,
LOG22_0078_2015_02_23,TRUE,,23:06:23,N/A,26,
LOG22_0078_2015_02_23,TRUE,,23:06:23,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:06:23,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:06:28,N/A,26,
LOG22_0078_2015_02_23,TRUE,,23:06:29,N/A,26,
LOG22_0078_2015_02_23,TRUE,,23:06:40,N/A,27,
LOG22_0078_2015_02_23,TRUE,,23:06:40,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:06:40,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:06:44,N/A,27,
LOG22_0078_2015_02_23,TRUE,,23:06:45,N/A,27,
LOG22_0078_2015_02_23,TRUE,,23:06:51,N/A,28,
LOG22_0078_2015_02_23,TRUE,,23:06:56,N/A,28,
LOG22_0078_2015_02_23,TRUE,,23:06:57,N/A,28,
LOG22_0078_2015_02_23,TRUE,,23:06:58,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:05,N/A,29,
LOG22_0078_2015_02_23,TRUE,,23:07:05,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:05,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:05,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:05,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:06,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:06,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:06,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:10,N/A,29,
LOG22_0078_2015_02_23,TRUE,,23:07:11,N/A,29,
LOG22_0078_2015_02_23,TRUE,,23:07:18,N/A,30,
LOG22_0078_2015_02_23,TRUE,,23:07:19,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:19,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:19,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:23,N/A,30,
LOG22_0078_2015_02_23,TRUE,,23:07:24,N/A,30,
LOG22_0078_2015_02_23,TRUE,,23:07:32,N/A,31,
LOG22_0078_2015_02_23,TRUE,,23:07:32,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:32,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:36,N/A,31,
LOG22_0078_2015_02_23,TRUE,,23:07:37,N/A,31,
LOG22_0078_2015_02_23,TRUE,,23:07:44,N/A,32,
LOG22_0078_2015_02_23,TRUE,,23:07:44,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:45,N/A,,
LOG22_0078_2015_02_23,TRUE,,23:07:49,N/A,32,
LOG22_0078_2015_02_23,TRUE,,23:07:50,N/A,32,
