Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG15_0000_2016_07_15,TRUE,,14:29:25,N/A,8,
LOG15_0000_2016_07_15,TRUE,,14:29:28,N/A,8,
LOG15_0000_2016_07_15,TRUE,,14:29:35,N/A,9,
LOG15_0000_2016_07_15,TRUE,,14:29:38,N/A,9,
LOG15_0000_2016_07_15,TRUE,,14:29:41,N/A,9,
LOG15_0000_2016_07_15,TRUE,,14:29:48,N/A,10,
LOG15_0000_2016_07_15,TRUE,,14:29:51,N/A,10,
LOG15_0000_2016_07_15,TRUE,,14:29:55,N/A,10,
LOG15_0000_2016_07_15,TRUE,,14:30:02,N/A,11,
LOG15_0000_2016_07_15,TRUE,,14:30:06,N/A,11,
LOG15_0000_2016_07_15,TRUE,,14:30:10,N/A,11,
LOG15_0000_2016_07_15,TRUE,,14:30:18,N/A,12,
LOG15_0000_2016_07_15,TRUE,,14:30:21,N/A,12,
LOG15_0000_2016_07_15,TRUE,,14:30:25,N/A,12,
LOG15_0000_2016_07_15,TRUE,,14:30:31,N/A,13,
LOG15_0000_2016_07_15,TRUE,,14:30:35,N/A,13,
LOG15_0000_2016_07_15,TRUE,,14:30:39,N/A,13,
LOG15_0000_2016_07_15,TRUE,,14:30:46,N/A,14,
LOG15_0000_2016_07_15,TRUE,,14:30:49,N/A,14,
LOG15_0000_2016_07_15,TRUE,,14:30:53,N/A,14,
LOG15_0000_2016_07_15,TRUE,,14:31:00,N/A,15,
LOG15_0000_2016_07_15,TRUE,,14:31:04,N/A,15,
LOG15_0000_2016_07_15,TRUE,,14:31:08,N/A,15,
LOG15_0000_2016_07_15,TRUE,,14:31:15,N/A,16,
LOG15_0000_2016_07_15,TRUE,,14:31:18,N/A,16,
LOG15_0000_2016_07_15,TRUE,,14:31:22,N/A,16,
LOG15_0000_2016_07_15,TRUE,,14:31:28,N/A,17,
LOG15_0000_2016_07_15,TRUE,,14:31:32,N/A,17,
LOG15_0000_2016_07_15,TRUE,,14:31:35,N/A,17,
LOG15_0000_2016_07_15,TRUE,,14:31:42,N/A,18,
LOG15_0000_2016_07_15,TRUE,,14:31:47,N/A,18,
LOG15_0000_2016_07_15,TRUE,,14:31:51,N/A,18,
LOG15_0000_2016_07_15,TRUE,,14:31:59,N/A,19,
LOG15_0000_2016_07_15,TRUE,,14:32:02,N/A,19,
LOG15_0000_2016_07_15,TRUE,,14:32:06,N/A,19,
LOG15_0000_2016_07_15,TRUE,,14:32:12,N/A,20,
LOG15_0000_2016_07_15,TRUE,,14:32:16,N/A,20,
LOG15_0000_2016_07_15,TRUE,,14:32:20,N/A,20,
LOG15_0000_2016_07_15,TRUE,,14:32:27,N/A,21,
LOG15_0000_2016_07_15,TRUE,,14:32:30,N/A,21,
LOG15_0000_2016_07_15,TRUE,,14:32:34,N/A,21,
LOG15_0000_2016_07_15,TRUE,,14:32:40,N/A,22,
LOG15_0000_2016_07_15,TRUE,,14:32:43,N/A,22,
LOG15_0000_2016_07_15,TRUE,,14:32:47,N/A,22,
LOG15_0000_2016_07_15,TRUE,,14:32:53,N/A,23,
LOG15_0000_2016_07_15,TRUE,,14:32:57,N/A,23,
LOG15_0000_2016_07_15,TRUE,,14:33:00,N/A,23,
LOG15_0000_2016_07_15,TRUE,,14:33:08,N/A,24,
LOG15_0000_2016_07_15,TRUE,,14:33:11,N/A,24,
LOG15_0000_2016_07_15,TRUE,,14:33:15,N/A,24,
LOG15_0000_2016_07_15,TRUE,,14:33:23,N/A,25,
LOG15_0000_2016_07_15,TRUE,,14:33:26,N/A,25,
LOG15_0000_2016_07_15,TRUE,,14:33:29,N/A,25,
LOG15_0000_2016_07_15,TRUE,,14:33:36,N/A,26,
LOG15_0000_2016_07_15,TRUE,,14:33:39,N/A,26,
LOG15_0000_2016_07_15,TRUE,,14:33:43,N/A,26,
