Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG06_0078_2015_02_23,TRUE,,19:07:12,N/A,13,
LOG06_0078_2015_02_23,TRUE,,19:07:16,N/A,13,
LOG06_0078_2015_02_23,TRUE,,19:07:18,N/A,13,
LOG06_0078_2015_02_23,TRUE,,19:07:24,N/A,14,
LOG06_0078_2015_02_23,TRUE,,19:07:25,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:07:25,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:07:25,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:07:29,N/A,14,
LOG06_0078_2015_02_23,TRUE,,19:07:30,N/A,14,
LOG06_0078_2015_02_23,TRUE,,19:07:36,N/A,15,
LOG06_0078_2015_02_23,TRUE,,19:07:41,N/A,15,
LOG06_0078_2015_02_23,TRUE,,19:07:42,N/A,15,
LOG06_0078_2015_02_23,TRUE,,19:07:49,N/A,16,
LOG06_0078_2015_02_23,TRUE,,19:07:53,N/A,16,
LOG06_0078_2015_02_23,TRUE,,19:07:55,N/A,16,
LOG06_0078_2015_02_23,TRUE,,19:08:02,N/A,17,
LOG06_0078_2015_02_23,TRUE,,19:08:05,N/A,17,
LOG06_0078_2015_02_23,TRUE,,19:08:07,N/A,17,
LOG06_0078_2015_02_23,TRUE,,19:08:13,N/A,18,
LOG06_0078_2015_02_23,TRUE,,19:08:20,N/A,18,
LOG06_0078_2015_02_23,TRUE,,19:08:25,N/A,18,
LOG06_0078_2015_02_23,TRUE,,19:08:28,N/A,19,
LOG06_0078_2015_02_23,TRUE,,19:08:32,N/A,19,
LOG06_0078_2015_02_23,TRUE,,19:08:33,N/A,19,
LOG06_0078_2015_02_23,TRUE,,19:08:40,N/A,20,
LOG06_0078_2015_02_23,TRUE,,19:08:46,N/A,20,
LOG06_0078_2015_02_23,TRUE,,19:08:47,N/A,20,
LOG06_0078_2015_02_23,TRUE,,19:08:54,N/A,21,
LOG06_0078_2015_02_23,TRUE,,19:08:59,N/A,21,
LOG06_0078_2015_02_23,TRUE,,19:09:00,N/A,21,22?
LOG06_0078_2015_02_23,ADDED,,19:09:06,,22,
LOG06_0078_2015_02_23,TRUE,,19:09:13,N/A,22,?
LOG06_0078_2015_02_23,TRUE,,19:09:14,N/A,22,?
LOG06_0078_2015_02_23,TRUE,,19:09:20,N/A,23,
LOG06_0078_2015_02_23,TRUE,,19:09:24,N/A,23,
LOG06_0078_2015_02_23,TRUE,,19:09:26,N/A,23,
LOG06_0078_2015_02_23,TRUE,,19:09:33,N/A,24,
LOG06_0078_2015_02_23,TRUE,,19:09:33,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:34,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:34,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:38,N/A,24,
LOG06_0078_2015_02_23,TRUE,,19:09:39,N/A,24,
LOG06_0078_2015_02_23,TRUE,,19:09:47,N/A,25,
LOG06_0078_2015_02_23,TRUE,,19:09:47,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:48,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:48,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:48,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:09:51,N/A,25,
LOG06_0078_2015_02_23,TRUE,,19:09:53,N/A,25,
LOG06_0078_2015_02_23,TRUE,,19:10:00,N/A,26,
LOG06_0078_2015_02_23,TRUE,,19:10:04,N/A,26,
LOG06_0078_2015_02_23,TRUE,,19:10:05,N/A,26,
LOG06_0078_2015_02_23,TRUE,,19:10:13,N/A,27,
LOG06_0078_2015_02_23,TRUE,,19:10:13,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:10:13,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:10:13,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:10:14,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:10:16,N/A,27,
LOG06_0078_2015_02_23,TRUE,,19:10:17,N/A,27,
LOG06_0078_2015_02_23,TRUE,,19:10:24,N/A,28,
LOG06_0078_2015_02_23,TRUE,,19:10:28,N/A,28,
LOG06_0078_2015_02_23,TRUE,,19:10:30,N/A,28,
LOG06_0078_2015_02_23,TRUE,,19:10:37,N/A,29,
LOG06_0078_2015_02_23,TRUE,,19:10:37,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:10:37,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:10:42,N/A,29,
LOG06_0078_2015_02_23,TRUE,,19:10:42,N/A,29,
LOG06_0078_2015_02_23,TRUE,,19:10:49,N/A,30,
LOG06_0078_2015_02_23,TRUE,,19:10:54,N/A,30,
LOG06_0078_2015_02_23,TRUE,,19:10:55,N/A,30,
LOG06_0078_2015_02_23,TRUE,,19:11:02,N/A,31,
LOG06_0078_2015_02_23,TRUE,,19:11:05,N/A,31,
LOG06_0078_2015_02_23,TRUE,,19:11:07,N/A,31,
LOG06_0078_2015_02_23,TRUE,,19:11:14,N/A,32,
LOG06_0078_2015_02_23,TRUE,,19:11:14,N/A,,
LOG06_0078_2015_02_23,TRUE,,19:11:18,N/A,32,
LOG06_0078_2015_02_23,TRUE,,19:11:19,N/A,32,
