Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:35:45,N/A,16,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:35:48,N/A,16,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:35:50,N/A,16,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:35:58,N/A,17,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:01,N/A,17,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:04,N/A,17,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:11,N/A,18,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:17,N/A,18,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:21,N/A,18,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:28,N/A,19,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:32,N/A,19,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:35,N/A,19,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:42,N/A,20,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:46,N/A,20,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:49,N/A,20,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:57,N/A,21,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:36:59,N/A,21,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:02,N/A,21,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:08,N/A,22,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:11,N/A,22,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:14,N/A,22,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:19,N/A,23,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:24,N/A,23,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:27,N/A,23,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:33,N/A,24,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:37,N/A,24,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:41,N/A,24,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:48,N/A,25,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:51,N/A,25,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:37:53,N/A,25,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:38:01,N/A,26,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:38:05,N/A,26,
LOG_04_AffectivaQ-v2-AB97-SPP,TRUE,,15:38:08,N/A,26,
