Dataset Events,,,,,,
Dataset,Marked on Device,Note,Start,End,trial,
LOG16_0000_2016_07_15,TRUE,,16:54:26,N/A,8,
LOG16_0000_2016_07_15,TRUE,,16:54:32,N/A,9,
LOG16_0000_2016_07_15,TRUE,,16:54:35,N/A,9,
LOG16_0000_2016_07_15,TRUE,,16:54:38,N/A,9,
LOG16_0000_2016_07_15,TRUE,,16:54:45,N/A,10,
LOG16_0000_2016_07_15,TRUE,,16:54:48,N/A,10,
LOG16_0000_2016_07_15,TRUE,,16:54:52,N/A,10,
LOG16_0000_2016_07_15,TRUE,,16:54:58,N/A,11,
LOG16_0000_2016_07_15,TRUE,,16:55:02,N/A,11,
LOG16_0000_2016_07_15,TRUE,,16:55:06,N/A,11,
LOG16_0000_2016_07_15,TRUE,,16:55:13,N/A,12,
LOG16_0000_2016_07_15,TRUE,,16:55:16,N/A,12,
LOG16_0000_2016_07_15,TRUE,,16:55:19,N/A,12,
LOG16_0000_2016_07_15,TRUE,,16:55:26,N/A,13,
LOG16_0000_2016_07_15,TRUE,,16:55:29,N/A,13,
LOG16_0000_2016_07_15,TRUE,,16:55:33,N/A,13,
LOG16_0000_2016_07_15,TRUE,,16:55:39,N/A,14,
LOG16_0000_2016_07_15,TRUE,,16:55:42,N/A,14,
LOG16_0000_2016_07_15,TRUE,,16:55:46,N/A,14,
LOG16_0000_2016_07_15,TRUE,,16:55:53,N/A,15,
LOG16_0000_2016_07_15,TRUE,,16:55:56,N/A,15,
LOG16_0000_2016_07_15,TRUE,,16:56:00,N/A,15,
LOG16_0000_2016_07_15,TRUE,,16:56:07,N/A,16,
LOG16_0000_2016_07_15,TRUE,,16:56:09,N/A,16,
LOG16_0000_2016_07_15,TRUE,,16:56:12,N/A,16,
LOG16_0000_2016_07_15,TRUE,,16:56:18,N/A,17,
LOG16_0000_2016_07_15,TRUE,,16:56:21,N/A,17,
LOG16_0000_2016_07_15,TRUE,,16:56:24,N/A,17,
LOG16_0000_2016_07_15,TRUE,,16:56:30,N/A,18,
LOG16_0000_2016_07_15,TRUE,,16:56:34,N/A,18,
LOG16_0000_2016_07_15,TRUE,,16:56:37,N/A,18,
LOG16_0000_2016_07_15,TRUE,,16:56:44,N/A,19,
LOG16_0000_2016_07_15,TRUE,,16:56:47,N/A,19,
LOG16_0000_2016_07_15,TRUE,,16:56:50,N/A,19,
LOG16_0000_2016_07_15,TRUE,,16:56:57,N/A,20,
LOG16_0000_2016_07_15,TRUE,,16:57:00,N/A,20,
LOG16_0000_2016_07_15,TRUE,,16:57:03,N/A,20,
LOG16_0000_2016_07_15,TRUE,,16:57:10,N/A,21,
LOG16_0000_2016_07_15,TRUE,,16:57:13,N/A,21,
LOG16_0000_2016_07_15,TRUE,,16:57:17,N/A,21,
LOG16_0000_2016_07_15,TRUE,,16:57:22,N/A,22,
LOG16_0000_2016_07_15,TRUE,,16:57:25,N/A,22,
LOG16_0000_2016_07_15,TRUE,,16:57:28,N/A,22,
LOG16_0000_2016_07_15,TRUE,,16:57:35,N/A,23,
LOG16_0000_2016_07_15,TRUE,,16:57:38,N/A,23,
LOG16_0000_2016_07_15,TRUE,,16:57:41,N/A,23,
LOG16_0000_2016_07_15,TRUE,,16:57:49,N/A,24,
LOG16_0000_2016_07_15,TRUE,,16:57:52,N/A,24,
LOG16_0000_2016_07_15,TRUE,,16:57:56,N/A,24,
LOG16_0000_2016_07_15,TRUE,,16:58:02,N/A,25,
LOG16_0000_2016_07_15,TRUE,,16:58:05,N/A,25,
LOG16_0000_2016_07_15,TRUE,,16:58:08,N/A,25,
LOG16_0000_2016_07_15,TRUE,,16:58:14,N/A,26,
LOG16_0000_2016_07_15,TRUE,,16:58:17,N/A,26,
LOG16_0000_2016_07_15,TRUE,,16:58:21,N/A,26,
